,R_1M,R_3M,AboveEMA50,Vol20(ann),FMS,Filter_Status,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
SOXQ,0.10598265309636012,0.3363985960462741,0.12265445753300575,0.4267624175660967,0.4379972471588542,정상,-0.11811604893858069,-0.12164951674466534,0.026084147281566494,0.6650858624669911,0.4128022017114956
033100.KS,0.1624060150375939,-0.042131350681536506,0.07355542714391516,0.3199331007197769,0.4376693968069791,정상,-0.1148145654494393,-0.02942598664277596,0.005201560468140354,0.21732283464566926,-0.1588683351468988
HECO,0.088081881622881,0.4059467855185206,0.10723381630246576,0.38116340130153953,0.4354065337926937,정상,-0.13181398283884038,-0.6418357778941847,-0.008733613811124363,0.7496647661211586,0.28620615560906626
ARLO,0.1258578582156602,0.2131394697594391,0.07713649243401899,0.3498701396196734,0.43487375838355546,정상,-0.05786710413465779,-0.5407591617946983,-0.03425748012206664,0.81315719628715,0.6416782082380674
TWN,0.0750239062804876,0.28306286043729356,0.0788604129322843,0.21736265163050705,0.43455457488932503,정상,0.04863837868177301,-0.12707278095904073,0.0023819971083280933,0.6912913336561519,0.44548701399247226
INCY,0.09012109433706095,0.22613109539666576,0.0899722914060066,0.2554509974178386,0.4336460235816706,정상,0.038092764365079634,-0.4210919983325433,0.005994128341122673,0.5797851768047821,0.30089455367943807
HEWJ,0.10514457085624329,0.20131276526111042,0.06957938185337853,0.2601218661721465,0.4320597106721095,정상,0.018693529267063358,0.19421903813983746,0.0074402538023286,0.27570708377113395,0.22616517229844457
LOGI,0.08833075249742506,0.3224528440440515,0.1270954841837333,0.3725909300321389,0.42422400361436746,정상,-0.21840948578448133,0.4280329653898194,0.07485300756950064,0.5369287764815489,0.4427137780962014
POR,0.08551069016196444,0.12551367913235767,0.05904442479980787,0.13467309915945186,0.42417194516195306,정상,0.07760151726024317,-0.2622080531611736,-0.015973766415184,0.13051275251979755,0.05674990724950102
NTCT,0.08301088448001881,0.34967038944898254,0.1004337080915989,0.3259492784044234,0.42389090572557375,정상,0.004033728308899032,0.10916021661668923,0.036085419715483846,0.32589943951627154,0.25672972434074537
TAL,0.1646854356705838,0.19381410743674166,0.14277998193253416,0.5888655543859692,0.42348358010850945,정상,-0.05054392047872208,-0.158410760212847,0.016161375909935716,0.3878559759543829,0.25033381981056757
028260.KS,0.13131313131313127,0.37761377613776137,0.14149995431465667,0.5785747052073967,0.4231236334399907,정상,-0.5409751946257443,0.20305180706173148,0.0717703349282297,0.8390804597701149,0.9512195121951219
WGS,0.13812364206082828,0.2690260149278194,0.09718468946511827,0.46837283822683945,0.4174455018314436,정상,-0.21969783452392966,-0.301749967201274,0.012001008595873941,1.3778324125717378,0.6603240237527506
006650.KS,0.1676963812886143,0.3513789581205311,0.12100344320015965,0.6593680116498936,0.4163098256387596,정상,-0.1282504762792016,0.051503814525518665,-0.006756756756756799,0.49322799097065473,0.7027027027027026
DECO,0.09443387506488765,0.5045745101357872,0.12084406716119722,0.49440273258060563,0.4162879881718884,정상,-0.13941582632034655,-0.8311214016881796,-0.015302372467009273,1.025679646406044,0.6444473345572881
ACV,0.08070143153514109,0.19491744162187485,0.07213242196225123,0.18505074379612602,0.41584995340028374,정상,-0.0005949026832026139,0.09831151810376404,0.02377902921790076,0.30519832808077196,0.22732823450500805
VCLN,0.0847608267937463,0.2678721961250763,0.07924328466747066,0.25401022878072826,0.41513625392101383,정상,0.17905264260303644,-0.21403996627913435,-0.004517939275284877,0.5118799073663518,0.4828390423103712
KCAI,0.06862575680059746,0.2583204971111712,0.07794409660169,0.19156802641294313,0.4128598164416063,정상,-0.007622816554222922,-0.1621108082283953,0.0005904093156723356,0.4790217659038787,0.4194606036407029
ROM,0.10922194393139995,0.34668898813482296,0.13922908082285756,0.4859896831375524,0.4127304831670931,정상,-0.061850487970458556,-0.0821195175511904,0.036280837486658335,0.8684378147627578,0.45529314924496056
REZI,0.025488325177934756,0.7080320290481719,0.1149919583681629,0.366531121332387,0.4124521343714483,정상,-0.0999411374280616,-0.9078694836145809,-0.029857236410999688,1.2125891253667396,0.832674015519411
009420.KS,0.12643678160919536,0.4358974358974359,0.18561358147584683,0.6767686724613543,0.4095134064568719,정상,0.7367694130797702,0.7398439809131039,0.19694656488549622,0.4411764705882353,0.014230271668822736
MEDP,0.09957096063838455,0.3690691646935087,0.13477621481035684,0.4609144417157691,0.4079500229378536,정상,0.07860181273188294,-1.3118657172225907,-0.04892880603015182,0.9662519411056982,0.6952492994996549
086280.KS,0.12356147789218652,0.2466397849462365,0.10190965015128906,0.41993774116277355,0.404589608195689,정상,0.5956149977694168,1.0081681658060992,0.10482430017867772,0.7483506126295947,0.6197871628047096
EVMT,0.07469579597964593,0.1690125838708918,0.06310146121059135,0.1411199518004723,0.40350180476466646,정상,-0.026335978291710194,-0.23202085308621723,-0.00766987630173499,0.17167187145149687,0.15887489282842382
SHOC,0.09363406283712528,0.3012140904824274,0.11891811951993003,0.3769417321283758,0.4033284211235872,정상,-0.09845018901335084,-0.07376710476317011,0.032073027523291,0.6866068325162673,0.4794319737570292
IGPT,0.1019135933133708,0.23581545283098793,0.09520197208169257,0.3280757740804034,0.40329202399106734,정상,-0.09280040574864845,-0.3436145365170493,-0.00044685824857360057,0.44651048860725995,0.2942700135536245
005490.KS,0.14936247723132978,0.06744585138798098,0.07666813213945245,0.36541738271533536,0.40001196284406204,정상,-0.1806751880129046,-0.2393218063876702,-0.030721966205837226,0.22916343655152938,0.279294867266505
SMH,0.09238314242151247,0.3039218783131521,0.1164262349376699,0.3722610148634421,0.3994503382587506,정상,-0.07843612785088594,-0.10643018462827586,0.02732017570951939,0.6701307466147692,0.4575594579125444
HCI,0.08129603121377382,0.48666281039658466,0.09612814389712532,0.4070076146291246,0.3992738060879276,정상,-0.09952458015667848,-0.7512445440468077,-0.02938121126348192,0.3358991927473438,0.6963677834775259
COPJ,0.11920891105135811,0.4557810852031441,0.11000874137743688,0.5440677701150761,0.39844336600424,정상,0.0565407884208986,-0.47262012141649834,-0.007540394696951114,0.7739728607911422,0.8677629058004395
TEKX,0.08339951800257195,0.4176255640489386,0.10686977019383037,0.3925949466528996,0.39785870876058554,정상,-0.07106671525823632,-0.5266466922477631,-0.006036294421384536,0.846992897550964,0.5342763577490706
BMRC,0.12688891959747584,0.22717407816327584,0.09491592704219176,0.41266981120032875,0.3972774998409962,정상,0.12046383314998282,0.8665596734025995,0.0651197057866264,0.280033795389971,0.10877321496955084
ULS,0.11251424610959049,0.2504269765168501,0.08299569072178326,0.35826044529835327,0.39432985229263906,정상,0.06774538472588143,-0.6178751656466153,-0.028570141079136357,0.13731790801646437,0.5342271222537518
036810.KS,0.14743589743589736,0.6422018348623852,0.15305270449907304,0.8254850666155268,0.3932470184031349,정상,-0.2807425407329156,-1.15109417570729,-0.07253886010362698,0.9393282773564464,1.2759059122695486
AVGO,0.1308454941301349,0.3249992772297685,0.12246965518606756,0.5317666115431604,0.3930611277879207,정상,-0.08103313057984962,0.4624919297731091,0.05432536421038647,0.8541227039921357,0.5870337179589498
IBM,0.0985214875675402,0.281667734390729,0.11727677470589692,0.38578262876679037,0.3927754057526637,정상,-0.0019133064796285626,-0.1479183787502475,0.00014768276984189477,0.2601030566967937,0.3964227146523225
THW,0.05408756915029467,0.27828724406802174,0.07789198889570437,0.16451775413833467,0.3921755885053212,정상,0.06056193263185239,-0.3636176972854156,0.007930969143266742,0.3503921599537432,0.27968735997952043
AXP,0.10592050981144707,0.2483149968975049,0.08030940987229429,0.33359268037488043,0.3874819052803325,정상,-0.029396858220640087,0.1878403408258736,-0.004577756704689517,0.2959007766955757,0.18609881312503385
TEN,0.11177674639303503,0.1665402194542276,0.08617856910034649,0.31661336842239435,0.38615846917526264,정상,0.09194094486006754,0.43908737209287557,0.0160229830125882,0.4572693635734921,0.3756489964332985
BST,0.0690356305800841,0.16908418597790908,0.07293667287869487,0.1478079025036558,0.38608064401019204,정상,-0.011283103875015188,0.09968713680035207,0.025894682128966062,0.3356480354908147,0.23687219510072266
JANX,0.24244097033246392,0.15070149868093208,0.13060730622809502,0.8352208936460022,0.38515575526987234,정상,0.045571365656814855,0.5690695890907677,0.13554640035388088,0.10182736974090467,-0.4832430465688341
EDU,0.1410270774007587,0.32592426028265264,0.11634817377669915,0.5627397961638093,0.38385580754291654,정상,-0.0300766586731272,-0.5617389527538963,-0.008899075172573934,0.3137692873411133,-0.09185937153056078
052690.KS,0.20584795321637417,0.14428412874583785,0.08399428877292148,0.628660856850682,0.3823318447051464,정상,-0.1740754527805491,-0.8015188062352687,-0.05758683729433267,0.6469648562300319,0.9452830188679244
FLJH,0.10020040417413556,0.1943344054937246,0.06582584536313507,0.26164762119393276,0.38131926521273496,정상,0.022919799546940345,0.1814154591073575,0.0035430150135984384,0.28250968719518976,0.2238135826770542
PATH,0.2644089047208349,0.4557597072125612,0.12186141995159216,1.0776447451166606,0.3810379244037594,정상,0.15349653049574918,-1.0562325921406963,-0.044948627813914954,0.3001187957868523,0.2117104529947582
010950.KS,0.14137380191693283,0.17516447368421062,0.09147108073161903,0.43682745028055253,0.37975928493819866,정상,-0.30546283607856795,-0.7334117081418167,-0.04606141522029372,0.3714011516314779,0.3038321167883211
XENE,0.10575103776858308,0.2766439773014262,0.0920334986315372,0.3734628165844771,0.3797406199382701,정상,-0.060393598416237315,-0.22776820992464714,0.03823453629297635,0.22357802486247547,0.05634074438294445
VINP,0.08661229077055466,0.26796259486263496,0.06950069941756265,0.26472569972771287,0.3794122506321759,정상,0.02269320194815938,-0.047464415554962724,-0.002973108764915522,0.19827444151506946,0.14649926101483812
RIGL,0.142266275272384,0.34256371069365366,0.04806274825723844,0.4663781683558191,0.37857300085661905,정상,-0.07577437489284727,0.23660360589179918,0.04636245634204794,0.7050085482514394,0.8243299003787361
SOXX,0.10136845022205976,0.31945393876942885,0.11584927095048903,0.4238797376662499,0.37791116210362474,정상,-0.12138632030654273,-0.11461873270764245,0.023773847856115804,0.6302706279529242,0.3830604088303118
TM,0.10481852870819974,0.17500505172992664,0.05884174672817144,0.25727895517928395,0.3769398295484033,정상,0.07186992740340825,0.2673431825668837,0.0006466288623596661,0.12373576743598913,0.05360839822247665
011790.KS,0.1368015414258188,0.1967545638945234,0.11259830226455647,0.4719505145459362,0.37401803924442595,정상,0.0351334331946932,0.09696604556221972,0.05545617173524153,0.1648568608094767,0.12274024738344425
EMDM,0.07291648824541674,0.23387529308622534,0.08050054264811846,0.22297923582462328,0.36637935735051136,정상,-0.03383564536910538,-0.18167806629307842,0.006834047818075728,0.384080778325568,0.45803448018995807
ION,0.09524054941902116,0.40842726020538067,0.12981737542851945,0.48645362584387414,0.3628177670119255,정상,-0.13800487288418828,-0.2112136448105082,0.024319147405971187,0.7155685870237354,0.671248626712498
066570.KS,0.13481675392670156,0.13926128489857725,0.06528312697773231,0.3610062535068944,0.3597761754106963,정상,-0.26504548790230575,-0.08217012336105106,-0.01477272727272727,0.23259047587948523,0.051499065526822596
PINC,0.027144832114080808,0.3447934275130784,0.05304931231135379,0.08791705859425941,0.3584267684976567,정상,-0.0002747691839439237,-0.1437642931227266,-0.0075337226674243585,0.2521865723674699,0.32591372137170693
FLEX,0.11900377291372521,0.3031143115098307,0.09873746117432369,0.45915940938753175,0.3568379483927387,정상,0.03538292267965859,-0.39364232244875635,-0.012713346071855813,0.6929819075751691,0.6175640974357399
EW,0.10634632329405469,0.08428547754712112,0.08768719177161954,0.2716991357877037,0.352008674684291,정상,-0.018541993492578124,0.5812663896263077,0.08793967366650635,0.13997548296076245,0.09431461209459169
OFIX,0.10590303261478362,0.29341499576395513,0.061417172998684766,0.3488102645679544,0.35198498473162093,정상,-0.08933524560154521,-0.5584191437723811,-0.0392897985040912,0.2807333908865606,-0.1401680332434473
FTAI,0.1019766598555174,0.3860606283483208,0.12959995033800942,0.5031010328888951,0.3510852635650417,정상,0.0633350106959048,-0.38373188354284266,0.01792296602561927,0.7383268395684941,0.2679761580025408
GES,0.02607819660658106,0.35268116781058856,0.050009343945515816,0.08831538766522956,0.35048715363471344,정상,0.029173515958298923,-0.0715241616684879,-0.004143299255200628,0.554133986173037,0.2437596660253778
USG,0.06380823465841523,0.18089589434000342,0.05685319302862646,0.1304759297111923,0.35000667297002636,정상,0.034607509627994304,-0.3200385575301266,-0.007506070149425614,0.19282006388585704,0.3762683464533654
INSW,0.10847842767861482,0.2150227512529317,0.10453095173620053,0.3847682120651579,0.3498041560037084,정상,-0.026311439861394836,0.434143748542517,0.032442247926898204,0.4452265634704644,0.4318483506198243
IAS,0.016824426223837063,0.3066541581519173,0.06689091469489483,0.058553511412924385,0.34833866435884386,정상,-0.004587883671729298,-0.10230182732137316,-0.005319175675510213,0.3370262398419994,-0.050012461218401416
CANC,0.07065066209482063,0.1893997843759334,0.07681843185115023,0.19494665156891,0.3454719490177135,정상,0.00796338706614036,-0.45570269340440983,0.01480366113598075,0.3174024783245841,0.22721909703359033
IRTC,0.076086066675636,0.1818564337047377,0.06561614219780809,0.19134219799739136,0.3445172058074758,정상,-0.20557222864279812,-0.11795040813406699,0.011034941643442542,0.3696413736598032,0.9815561196249256
IFS,0.07365508332023962,0.21706596421370028,0.06961372265992893,0.21106285247415224,0.34288336303623257,정상,-0.08909795789224606,0.10272377322885695,0.017622663944400818,0.26549424450628467,0.4640650787797769
LOUP,0.07150498705144459,0.3202450718885337,0.09999237478086287,0.3157776952437893,0.3404322496346839,정상,-0.1270039507122162,-0.2720156774677125,0.00742095609064819,0.6104692167054138,0.46876363400883037
WTAI,0.08140006980885772,0.2875392024045478,0.09974634508122815,0.33127267184258463,0.33924032253849273,정상,-0.12251854003179502,-0.1237086765473891,0.01528987607760035,0.5576110810528718,0.38948977621467673
SOXY,0.08790334825560198,0.25818887267929047,0.10140934986240868,0.3400943546458578,0.3381069453806526,정상,-0.06925188516614006,-0.10963093208611191,0.020900267766430725,0.49989252798968975,0.34079574776020194
MLNK,0.027864176914882854,0.302739020940352,0.03569476357146972,0.04884260352068912,0.33771306229482456,정상,0.00945926898094368,0.05264259226409207,0.0,0.19338699867201403,-0.051827132229389505
CRWD,0.1014634131111729,0.25504681446624633,0.11199783131913588,0.4034203541139222,0.3372085710243812,정상,0.08377268357228596,-0.19871674192877653,0.013126326173593661,0.280780643273985,0.5278090782919775
WAT,0.08203250411375484,0.25508529199870766,0.06633066217742378,0.2604807366974993,0.3366429016502107,정상,-0.003859656183208604,-1.2826077183119486,-0.05403386928484044,-0.004055045007664515,-0.10301650824347697
HRI,0.12756818540689774,0.22378770010198634,0.0819735634829104,0.42726303221995543,0.3347952478222681,정상,-0.1875759188278282,0.21347184572098063,0.03258616917521917,0.14619001473832505,-0.28550796993577554
